Wave_Grp_ID,Wave_Grp_Index,Wave_Grp_Delay,Wave_Grp_Pattern,Wave_Grp_Mob_Delay_1,Wave_Grp_Spawn_1,Wave_Grp_Mob_ID_1,Wave_Grp_Mob_Lv_1,Wave_Grp_Mob_Value_1,Wave_Grp_Mob_Delay_2,Wave_Grp_Spawn_2,Wave_Grp_Mob_ID_2,Wave_Grp_Mob_Lv_2,Wave_Grp_Mob_Value_2,Wave_Grp_Mob_Delay_3,Wave_Grp_Spawn_3,Wave_Grp_Mob_ID_3,Wave_Grp_Mob_Lv_3,Wave_Grp_Mob_Value_3,Wave_Grp_Mob_Delay_4,Wave_Grp_Spawn_4,Wave_Grp_Mob_ID_4,Wave_Grp_Mob_Lv_4,Wave_Grp_Mob_Value_4,Wave_Grp_Mob_Delay_5,Wave_Grp_Spawn_5,Wave_Grp_Mob_ID_5,Wave_Grp_Mob_Lv_5,Wave_Grp_Mob_Value_5
82,5,1,0,3,5,20054,32,3,30,5,20006,32,1,,,,,,,,,,,,,,,
82,6,1,0,3,6,20053,32,3,30,6,20052,32,1,,,,,,,,,,,,,,,
82,7,1,0,3,7,20054,32,3,30,7,20005,32,1,,,,,,,,,,,,,,,
82,8,1,0,3,8,20055,32,2,30,8,20006,32,1,,,,,,,,,,,,,,,
82,9,1,0,3,9,20053,32,2,30,9,20052,32,1,,,,,,,,,,,,,,,
82,10,1,0,3,10,20054,32,2,30,10,20005,32,1,,,,,,,,,,,,,,,
82,11,1,0,3,11,20055,32,2,30,11,20006,32,1,,,,,,,,,,,,,,,
82,12,1,0,3,12,20004,32,2,30,12,20052,32,1,,,,,,,,,,,,,,,
82,13,1,0,9,1,20053,32,2,10,4,20052,32,1,,,,,,,,,,,,,,,
82,14,1,0,8,3,20054,32,2,15,6,20005,32,1,,,,,,,,,,,,,,,
82,15,1,0,7,4,20055,32,2,20,7,20006,32,1,,,,,,,,,,,,,,,
82,16,1,0,16,6,20004,32,2,25,9,20052,32,1,,,,,,,,,,,,,,,
82,17,1,0,12,7,20053,32,2,,,,,,,,,,,,,,,,,,,,
82,18,1,0,18,9,20054,32,2,,,,,,,,,,,,,,,,,,,,
82,19,1,0,14,10,20055,32,2,,,,,,,,,,,,,,,,,,,,
82,20,1,0,11,12,20004,32,2,,,,,,,,,,,,,,,,,,,,
83,1,1,0,9,1,20053,33,4,16,7,20052,33,2,,,,,,,,,,,,,,,
83,2,1,0,3,2,20054,33,4,14,4,20005,33,2,,,,,,,,,,,,,,,
83,3,1,0,14,3,20055,33,4,18,6,20052,33,2,,,,,,,,,,,,,,,
83,4,1,0,10,4,20053,33,4,24,9,20005,33,2,,,,,,,,,,,,,,,
83,5,1,0,4,5,20054,33,4,10,10,20006,33,2,,,,,,,,,,,,,,,
83,6,1,0,15,6,20053,33,4,19,3,20052,33,2,,,,,,,,,,,,,,,
83,7,1,0,20,7,20054,33,3,20,4,20005,33,2,,,,,,,,,,,,,,,
83,8,1,0,22,8,20055,33,3,30,6,20006,33,2,,,,,,,,,,,,,,,
83,9,1,0,5,9,20053,33,4,35,7,20052,33,2,,,,,,,,,,,,,,,
83,10,1,0,16,10,20054,33,3,40,11,20005,33,2,,,,,,,,,,,,,,,
83,11,1,0,25,11,20055,33,3,,,,,,,,,,,,,,,,,,,,
83,12,1,0,21,12,20004,33,3,,,,,,,,,,,,,,,,,,,,
84,1,1,0,14,1,20053,33,3,10,4,20052,33,3,,,,,,,,,,,,,,,
84,2,1,0,4,2,20054,33,4,15,7,20005,33,3,,,,,,,,,,,,,,,
84,3,1,0,7,3,20055,33,4,20,2,20052,33,3,,,,,,,,,,,,,,,
84,4,1,0,10,4,20053,33,4,25,1,20005,33,3,,,,,,,,,,,,,,,
84,5,1,0,21,5,20054,33,3,30,3,20006,33,3,,,,,,,,,,,,,,,
84,6,1,0,23,7,20053,33,3,,,,,,,,,,,,,,,,,,,,
84,7,1,0,25,8,20054,33,3,,,,,,,,,,,,,,,,,,,,
84,8,1,0,9,1,20055,33,4,,,,,,,,,,,,,,,,,,,,
84,9,1,0,19,2,20053,33,3,,,,,,,,,,,,,,,,,,,,
84,10,1,0,11,3,20054,33,4,,,,,,,,,,,,,,,,,,,,
84,11,1,0,15,4,20055,33,3,,,,,,,,,,,,,,,,,,,,
84,12,1,0,13,5,20004,33,4,,,,,,,,,,,,,,,,,,,,
84,13,1,0,27,7,20053,33,3,,,,,,,,,,,,,,,,,,,,
84,14,1,0,17,8,20054,33,3,,,,,,,,,,,,,,,,,,,,
85,1,1,0,1,2,30003,33,1,,,,,,,,,,,,,,,,,,,,
86,1,1,0,3,5,20053,34,3,10,4,20052,34,2,,,,,,,,,,,,,,,
86,2,1,0,5,8,20054,34,3,15,6,20037,34,2,,,,,,,,,,,,,,,
86,3,1,0,7,4,20053,34,3,20,7,20005,34,2,,,,,,,,,,,,,,,
86,4,1,0,4,7,20054,34,3,25,5,20006,34,2,,,,,,,,,,,,,,,
86,5,1,0,6,6,20004,34,3,25,8,20048,34,2,,,,,,,,,,,,,,,
86,6,1,0,8,9,20055,34,3,17,4,20038,34,2,,,,,,,,,,,,,,,
86,7,1,0,10,4,20046,34,3,22,6,20052,34,2,,,,,,,,,,,,,,,
86,8,1,0,22,9,20047,34,3,28,7,20037,34,2,,,,,,,,,,,,,,,
86,9,1,0,26,7,20036,34,3,,,,,,,,,,,,,,,,,,,,
86,10,1,0,16,6,20053,34,3,,,,,,,,,,,,,,,,,,,,
86,11,1,0,24,4,20054,34,3,,,,,,,,,,,,,,,,,,,,
86,12,1,0,12,9,20004,34,4,,,,,,,,,,,,,,,,,,,,
86,13,1,0,16,6,20055,34,4,,,,,,,,,,,,,,,,,,,,
86,14,1,0,20,7,20046,34,3,,,,,,,,,,,,,,,,,,,,
86,15,1,0,14,8,20047,34,3,,,,,,,,,,,,,,,,,,,,
86,16,1,0,18,5,20036,34,3,,,,,,,,,,,,,,,,,,,,
87,1,1,0,18,1,20053,35,2,10,8,20052,35,2,,,,,,,,,,,,,,,
87,2,1,0,6,2,20054,35,2,12,2,20037,35,2,,,,,,,,,,,,,,,
87,3,1,0,28,3,20053,35,2,14,3,20005,35,2,,,,,,,,,,,,,,,
87,4,1,0,20,4,20054,35,2,16,7,20006,35,1,,,,,,,,,,,,,,,
87,5,1,0,8,5,20004,35,2,18,2,20048,35,1,,,,,,,,,,,,,,,
87,6,1,0,30,6,20055,35,2,20,3,20038,35,1,,,,,,,,,,,,,,,
87,7,1,0,40,7,20046,35,2,22,6,20052,35,1,,,,,,,,,,,,,,,
87,8,1,0,44,8,20047,35,2,24,1,20037,35,1,,,,,,,,,,,,,,,
87,9,1,0,10,9,20036,35,2,26,11,20005,35,1,,,,,,,,,,,,,,,
87,10,1,0,32,10,20053,35,2,28,9,20006,35,1,,,,,,,,,,,,,,,
87,11,1,0,50,11,20054,35,2,30,12,20048,35,1,,,,,,,,,,,,,,,
87,12,1,0,42,12,20004,35,2,32,4,20038,35,1,,,,,,,,,,,,,,,
87,13,1,0,52,1,20055,35,2,34,10,20052,35,1,,,,,,,,,,,,,,,
87,14,1,0,34,2,20046,35,2,36,5,20037,35,1,,,,,,,,,,,,,,,
87,15,1,0,12,3,20047,35,2,38,1,20005,35,1,,,,,,,,,,,,,,,
87,16,1,0,22,4,20036,35,2,,,,,,,,,,,,,,,,,,,,
87,17,1,0,46,5,20053,35,2,,,,,,,,,,,,,,,,,,,,
87,18,1,0,36,6,20054,35,2,,,,,,,,,,,,,,,,,,,,
87,19,1,0,24,7,20053,35,2,,,,,,,,,,,,,,,,,,,,
87,20,1,0,14,8,20054,35,2,,,,,,,,,,,,,,,,,,,,
87,21,1,0,38,9,20004,35,2,,,,,,,,,,,,,,,,,,,,
87,22,1,0,48,10,20055,35,2,,,,,,,,,,,,,,,,,,,,
87,23,1,0,16,11,20046,35,2,,,,,,,,,,,,,,,,,,,,
87,24,1,0,26,12,20047,35,2,,,,,,,,,,,,,,,,,,,,
88,1,1,0,9,1,20053,35,2,16,7,20052,35,2,,,,,,,,,,,,,,,
88,2,1,0,3,2,20054,35,2,14,4,20037,35,2,,,,,,,,,,,,,,,
88,3,1,0,14,3,20053,35,2,18,6,20005,35,2,,,,,,,,,,,,,,,
88,4,1,0,10,4,20054,35,2,24,9,20006,35,2,,,,,,,,,,,,,,,
88,5,1,0,4,5,20004,35,2,10,10,20048,35,2,,,,,,,,,,,,,,,
88,6,1,0,15,6,20055,35,2,19,3,20038,35,2,,,,,,,,,,,,,,,
88,7,1,0,20,7,20046,35,2,20,4,20052,35,2,,,,,,,,,,,,,,,
88,8,1,0,22,8,20047,35,2,30,6,20037,35,2,,,,,,,,,,,,,,,
88,9,1,0,5,9,20036,35,2,35,7,20005,35,1,,,,,,,,,,,,,,,
88,10,1,0,16,10,20053,35,2,40,11,20006,35,1,,,,,,,,,,,,,,,
88,11,1,0,25,11,20054,35,2,,,,,,,,,,,,,,,,,,,,
88,12,1,0,21,12,20004,35,2,,,,,,,,,,,,,,,,,,,,
88,13,1,0,26,1,20055,35,2,,,,,,,,,,,,,,,,,,,,
88,14,1,0,17,2,20046,35,2,,,,,,,,,,,,,,,,,,,,
88,15,1,0,6,3,20047,35,2,,,,,,,,,,,,,,,,,,,,
88,16,1,0,11,4,20036,35,2,,,,,,,,,,,,,,,,,,,,
88,17,1,0,23,5,20053,35,2,,,,,,,,,,,,,,,,,,,,
88,18,1,0,18,6,20054,35,2,,,,,,,,,,,,,,,,,,,,
88,19,1,0,12,7,20053,35,2,,,,,,,,,,,,,,,,,,,,
88,20,1,0,7,8,20054,35,2,,,,,,,,,,,,,,,,,,,,
88,21,1,0,19,9,20004,35,2,,,,,,,,,,,,,,,,,,,,
88,22,1,0,24,10,20055,35,2,,,,,,,,,,,,,,,,,,,,
88,23,1,0,8,11,20046,35,2,,,,,,,,,,,,,,,,,,,,
88,24,1,0,13,12,20047,35,2,,,,,,,,,,,,,,,,,,,,
89,1,3,0,1,1,20053,36,3,20,4,20052,36,2,,,,,,,,,,,,,,,
89,2,3,0,2,2,20054,36,3,30,6,20048,36,2,,,,,,,,,,,,,,,
89,3,3,0,3,3,20046,36,3,35,7,20037,36,2,,,,,,,,,,,,,,,
89,4,3,0,4,7,20047,36,3,40,9,20038,36,2,,,,,,,,,,,,,,,
89,5,3,0,5,8,20036,36,3,10,2,20052,36,2,,,,,,,,,,,,,,,
89,6,3,0,6,9,20053,36,3,15,11,20048,36,2,,,,,,,,,,,,,,,
89,7,3,0,7,12,20054,36,2,,,,,,,,,,,,,,,,,,,,
89,8,3,0,8,11,20046,36,2,,,,,,,,,,,,,,,,,,,,
89,9,3,0,9,10,20047,36,2,,,,,,,,,,,,,,,,,,,,
89,10,3,0,10,6,20036,36,2,,,,,,,,,,,,,,,,,,,,
89,11,3,0,11,5,20053,36,2,,,,,,,,,,,,,,,,,,,,
89,12,3,0,12,4,20054,36,2,,,,,,,,,,,,,,,,,,,,
89,13,25,0,1,1,20046,36,2,,,,,,,,,,,,,,,,,,,,
89,14,25,0,2,2,20047,36,2,,,,,,,,,,,,,,,,,,,,
89,15,25,0,3,3,20036,36,2,,,,,,,,,,,,,,,,,,,,
89,16,25,0,4,7,20053,36,2,,,,,,,,,,,,,,,,,,,,
89,17,25,0,5,8,20054,36,2,,,,,,,,,,,,,,,,,,,,
89,18,25,0,6,9,20046,36,2,,,,,,,,,,,,,,,,,,,,
89,19,25,0,7,12,20047,36,2,,,,,,,,,,,,,,,,,,,,
89,20,25,0,8,11,20053,36,2,,,,,,,,,,,,,,,,,,,,
89,21,25,0,9,10,20054,36,2,,,,,,,,,,,,,,,,,,,,
89,22,25,0,10,6,20046,36,2,,,,,,,,,,,,,,,,,,,,
89,23,25,0,11,5,20047,36,2,,,,,,,,,,,,,,,,,,,,
89,24,25,0,12,4,20036,36,2,,,,,,,,,,,,,,,,,,,,
90,1,1,0,9,1,20007,37,2,16,7,20008,37,2,,,,,,,,,,,,,,,
90,2,1,0,3,2,20007,37,2,14,4,20009,37,2,,,,,,,,,,,,,,,
90,3,1,0,14,3,20007,37,2,18,6,20007,37,2,,,,,,,,,,,,,,,
90,4,1,0,10,4,20007,37,2,24,9,20007,37,2,,,,,,,,,,,,,,,
90,5,1,0,4,5,20007,37,2,10,10,20010,37,2,,,,,,,,,,,,,,,
90,6,1,0,15,6,20007,37,2,19,3,20007,37,2,,,,,,,,,,,,,,,
90,7,1,0,20,7,20007,37,2,20,4,20008,37,2,,,,,,,,,,,,,,,
90,8,1,0,22,8,20007,37,2,30,6,20010,37,2,,,,,,,,,,,,,,,
90,9,1,0,5,9,20007,37,2,35,7,20009,37,1,,,,,,,,,,,,,,,
90,10,1,0,16,10,20007,37,2,40,11,20007,37,1,,,,,,,,,,,,,,,
90,11,1,0,25,11,20007,37,2,90,2,30003,37,1,,,,,,,,,,,,,,,
90,12,1,0,21,12,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,13,1,0,26,1,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,14,1,0,17,2,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,15,1,0,6,3,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,16,1,0,11,4,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,17,1,0,23,5,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,18,1,0,18,6,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,19,1,0,12,7,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,20,1,0,7,8,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,21,1,0,19,9,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,22,1,0,24,10,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,23,1,0,8,11,20007,37,2,,,,,,,,,,,,,,,,,,,,
90,24,1,0,13,12,20007,37,2,,,,,,,,,,,,,,,,,,,,
91,1,1,0,9,1,20011,37,4,16,7,20012,37,2,,,,,,,,,,,,,,,
91,2,1,0,3,2,20049,37,4,14,4,20050,37,2,,,,,,,,,,,,,,,
91,3,1,0,14,3,20011,37,4,18,6,20051,37,2,,,,,,,,,,,,,,,
91,4,1,0,10,4,20049,37,4,24,9,20012,37,2,,,,,,,,,,,,,,,
91,5,1,0,4,5,20011,37,4,10,10,20050,37,2,,,,,,,,,,,,,,,
91,6,1,0,15,6,20049,37,4,19,3,20051,37,2,,,,,,,,,,,,,,,
91,7,1,0,20,7,20011,37,4,20,4,20012,37,2,,,,,,,,,,,,,,,
91,8,1,0,22,8,20049,37,4,30,6,20050,37,2,,,,,,,,,,,,,,,
91,9,1,0,5,9,20011,37,4,35,7,20051,37,2,,,,,,,,,,,,,,,
91,10,1,0,16,10,20049,37,4,40,11,20012,37,2,,,,,,,,,,,,,,,
91,11,1,0,25,11,20011,37,4,,,,,,,,,,,,,,,,,,,,
91,12,1,0,21,12,20049,37,4,,,,,,,,,,,,,,,,,,,,
92,1,1,0,3,5,20011,37,4,10,4,20012,37,2,,,,,,,,,,,,,,,
92,2,1,0,5,8,20049,37,4,15,6,20050,37,2,,,,,,,,,,,,,,,
92,3,1,0,7,4,20011,37,3,20,7,20051,37,2,,,,,,,,,,,,,,,
92,4,1,0,4,7,20049,37,4,25,5,20012,37,2,,,,,,,,,,,,,,,
92,5,1,0,6,6,20011,37,4,25,8,20050,37,2,,,,,,,,,,,,,,,
92,6,1,0,8,9,20049,37,3,17,4,20051,37,2,,,,,,,,,,,,,,,
92,7,1,0,10,4,20011,37,3,22,6,20012,37,2,,,,,,,,,,,,,,,
92,8,1,0,22,9,20049,37,3,28,7,20050,37,2,,,,,,,,,,,,,,,
92,9,1,0,26,7,20011,37,3,,,,,,,,,,,,,,,,,,,,
92,10,1,0,16,6,20049,37,3,,,,,,,,,,,,,,,,,,,,
92,11,1,0,24,4,20011,37,3,,,,,,,,,,,,,,,,,,,,
92,12,1,0,12,9,20049,37,3,,,,,,,,,,,,,,,,,,,,
92,13,1,0,16,6,20011,37,3,,,,,,,,,,,,,,,,,,,,
92,14,1,0,20,7,20049,37,3,,,,,,,,,,,,,,,,,,,,
92,15,1,0,14,8,20011,37,3,,,,,,,,,,,,,,,,,,,,
92,16,1,0,18,5,20049,37,3,,,,,,,,,,,,,,,,,,,,
93,1,1,0,3,1,20011,37,3,30,1,20012,37,1,,,,,,,,,,,,,,,
93,2,1,0,3,2,20049,37,3,30,2,20050,37,1,,,,,,,,,,,,,,,
93,3,1,0,3,3,20011,37,3,30,3,20051,37,1,,,,,,,,,,,,,,,
93,4,1,0,3,4,20049,37,3,30,4,20012,37,1,,,,,,,,,,,,,,,
93,5,1,0,3,5,20011,37,3,30,5,20012,37,1,,,,,,,,,,,,,,,
93,6,1,0,3,6,20049,37,3,30,6,20050,37,1,,,,,,,,,,,,,,,
93,7,1,0,3,7,20011,37,3,30,7,20051,37,1,,,,,,,,,,,,,,,
93,8,1,0,3,8,20049,37,3,30,8,20012,37,1,,,,,,,,,,,,,,,
93,9,1,0,3,9,20011,37,3,30,9,20050,37,1,,,,,,,,,,,,,,,
93,10,1,0,3,10,20049,37,3,30,10,20051,37,1,,,,,,,,,,,,,,,
93,11,1,0,3,11,20011,37,3,30,11,20012,37,1,,,,,,,,,,,,,,,
93,12,1,0,3,12,20049,37,3,30,12,20050,37,1,,,,,,,,,,,,,,,
93,13,1,0,9,1,20011,37,2,10,4,20051,37,1,,,,,,,,,,,,,,,
93,14,1,0,8,3,20049,37,2,15,6,20012,37,1,,,,,,,,,,,,,,,
93,15,1,0,7,4,20011,37,2,20,7,20050,37,1,,,,,,,,,,,,,,,
93,16,1,0,16,6,20049,37,2,25,9,20051,37,1,,,,,,,,,,,,,,,
93,17,1,0,12,7,20011,37,2,,,,,,,,,,,,,,,,,,,,
93,18,1,0,18,9,20049,37,2,,,,,,,,,,,,,,,,,,,,
93,19,1,0,14,10,20011,37,2,,,,,,,,,,,,,,,,,,,,
93,20,1,0,11,12,20049,37,2,,,,,,,,,,,,,,,,,,,,
94,1,1,0,3,2,20011,38,4,20,1,20012,38,2,,,,,,,,,,,,,,,
94,2,1,0,5,11,20011,38,4,30,10,20008,38,2,,,,,,,,,,,,,,,
94,3,1,0,7,1,20011,38,4,35,3,20012,38,2,,,,,,,,,,,,,,,
94,4,1,0,4,10,20007,38,4,10,12,20008,38,2,,,,,,,,,,,,,,,
94,5,1,0,6,3,20011,38,4,12,11,20009,38,2,,,,,,,,,,,,,,,
94,6,1,0,8,10,20007,38,4,,,,,,,,,,,,,,,,,,,,
94,7,1,0,10,1,20011,38,4,,,,,,,,,,,,,,,,,,,,
94,8,1,0,22,12,20011,38,3,,,,,,,,,,,,,,,,,,,,
94,9,1,0,26,3,20007,38,3,,,,,,,,,,,,,,,,,,,,
94,10,1,0,16,12,20007,38,4,,,,,,,,,,,,,,,,,,,,
94,11,1,0,24,1,20011,38,3,,,,,,,,,,,,,,,,,,,,
94,12,1,0,12,12,20007,38,4,,,,,,,,,,,,,,,,,,,,
94,13,1,0,16,10,20011,38,3,,,,,,,,,,,,,,,,,,,,
94,14,1,0,20,3,20007,38,3,,,,,,,,,,,,,,,,,,,,
94,15,1,0,14,11,20011,38,4,,,,,,,,,,,,,,,,,,,,
94,16,1,0,18,2,20011,38,3,,,,,,,,,,,,,,,,,,,,
95,1,1,0,1,2,30003,38,1,,,,,,,,,,,,,,,,,,,,
96,1,1,0,9,1,20011,39,2,16,7,20012,39,2,,,,,,,,,,,,,,,
96,2,1,0,3,2,20049,39,2,14,4,20050,39,2,,,,,,,,,,,,,,,
96,3,1,0,14,3,20007,39,2,18,6,20051,39,2,,,,,,,,,,,,,,,
96,4,1,0,10,4,20011,39,2,24,9,20008,39,2,,,,,,,,,,,,,,,
96,5,1,0,4,5,20049,39,2,10,10,20009,39,2,,,,,,,,,,,,,,,
96,6,1,0,15,6,20011,39,2,19,3,20012,39,2,,,,,,,,,,,,,,,
96,7,1,0,20,7,20049,39,2,20,4,20050,39,2,,,,,,,,,,,,,,,
96,8,1,0,22,8,20007,39,2,30,6,20051,39,2,,,,,,,,,,,,,,,
96,9,1,0,5,9,20049,39,2,35,7,20008,39,2,,,,,,,,,,,,,,,
96,10,1,0,16,10,20007,39,2,40,11,20009,39,2,,,,,,,,,,,,,,,
96,11,1,0,25,11,20011,39,2,,,,,,,,,,,,,,,,,,,,
96,12,1,0,21,12,20049,39,2,,,,,,,,,,,,,,,,,,,,
96,13,1,0,26,1,20007,39,2,,,,,,,,,,,,,,,,,,,,
96,14,1,0,17,2,20011,39,2,,,,,,,,,,,,,,,,,,,,
96,15,1,0,6,3,20049,39,2,,,,,,,,,,,,,,,,,,,,
96,16,1,0,11,4,20007,39,2,,,,,,,,,,,,,,,,,,,,
96,17,1,0,23,5,20007,39,2,,,,,,,,,,,,,,,,,,,,
96,18,1,0,18,6,20011,39,2,,,,,,,,,,,,,,,,,,,,
96,19,1,0,12,7,20049,39,2,,,,,,,,,,,,,,,,,,,,
96,20,1,0,7,8,20007,39,2,,,,,,,,,,,,,,,,,,,,
96,21,1,0,19,9,20011,39,2,,,,,,,,,,,,,,,,,,,,
96,22,1,0,24,10,20049,39,2,,,,,,,,,,,,,,,,,,,,
96,23,1,0,8,11,20007,39,2,,,,,,,,,,,,,,,,,,,,
96,24,1,0,13,12,20049,39,2,,,,,,,,,,,,,,,,,,,,
97,1,3,0,1,1,20011,39,3,20,4,20012,39,2,,,,,,,,,,,,,,,
97,2,3,0,2,2,20049,39,3,30,6,20050,39,2,,,,,,,,,,,,,,,
97,3,3,0,3,3,20007,39,3,35,7,20051,39,2,,,,,,,,,,,,,,,
97,4,3,0,4,7,20011,39,3,40,9,20008,39,2,,,,,,,,,,,,,,,
97,5,3,0,5,8,20049,39,3,10,2,20009,39,2,,,,,,,,,,,,,,,
97,6,3,0,6,9,20011,39,3,15,11,20012,39,2,,,,,,,,,,,,,,,
97,7,3,0,7,12,20049,39,3,,,,,,,,,,,,,,,,,,,,
97,8,3,0,8,11,20007,39,3,,,,,,,,,,,,,,,,,,,,
97,9,3,0,9,10,20049,39,2,,,,,,,,,,,,,,,,,,,,
97,10,3,0,10,6,20007,39,2,,,,,,,,,,,,,,,,,,,,
97,11,3,0,11,5,20011,39,2,,,,,,,,,,,,,,,,,,,,
97,12,3,0,12,4,20049,39,2,,,,,,,,,,,,,,,,,,,,
97,13,25,0,1,1,20007,39,2,,,,,,,,,,,,,,,,,,,,
97,14,25,0,2,2,20011,39,2,,,,,,,,,,,,,,,,,,,,
97,15,25,0,3,3,20049,39,2,,,,,,,,,,,,,,,,,,,,
97,16,25,0,4,7,20007,39,2,,,,,,,,,,,,,,,,,,,,
97,17,25,0,5,8,20007,39,2,,,,,,,,,,,,,,,,,,,,
97,18,25,0,6,9,20011,39,2,,,,,,,,,,,,,,,,,,,,
97,19,25,0,7,12,20049,39,2,,,,,,,,,,,,,,,,,,,,
97,20,25,0,8,11,20007,39,2,,,,,,,,,,,,,,,,,,,,
97,21,25,0,9,10,20011,39,2,,,,,,,,,,,,,,,,,,,,
97,22,25,0,10,6,20049,39,2,,,,,,,,,,,,,,,,,,,,
97,23,25,0,11,5,20007,39,2,,,,,,,,,,,,,,,,,,,,
97,24,25,0,12,4,20049,39,2,,,,,,,,,,,,,,,,,,,,
98,1,1,0,14,1,20011,40,4,10,4,20012,40,3,,,,,,,,,,,,,,,
98,2,1,0,4,2,20049,40,4,15,7,20050,40,3,,,,,,,,,,,,,,,
98,3,1,0,7,3,20007,40,4,20,2,20051,40,2,,,,,,,,,,,,,,,
98,4,1,0,10,4,20011,40,4,25,1,20008,40,2,,,,,,,,,,,,,,,
98,5,1,0,21,5,20049,40,4,30,3,20009,40,2,,,,,,,,,,,,,,,
98,6,1,0,23,7,20011,40,4,,,,,,,,,,,,,,,,,,,,
98,7,1,0,25,8,20049,40,4,,,,,,,,,,,,,,,,,,,,
98,8,1,0,9,1,20007,40,4,,,,,,,,,,,,,,,,,,,,
98,9,1,0,19,2,20049,40,4,,,,,,,,,,,,,,,,,,,,
98,10,1,0,11,3,20007,40,4,,,,,,,,,,,,,,,,,,,,
98,11,1,0,15,4,20011,40,4,,,,,,,,,,,,,,,,,,,,
98,12,1,0,13,5,20049,40,4,,,,,,,,,,,,,,,,,,,,
98,13,1,0,27,7,20007,40,4,,,,,,,,,,,,,,,,,,,,
98,14,1,0,17,8,20011,40,4,,,,,,,,,,,,,,,,,,,,
99,1,1,0,18,1,20011,40,2,10,8,20012,40,1,,,,,,,,,,,,,,,
99,2,1,0,6,2,20049,40,3,12,2,20050,40,2,,,,,,,,,,,,,,,
99,3,1,0,28,3,20007,40,2,14,3,20051,40,1,,,,,,,,,,,,,,,
99,4,1,0,20,4,20011,40,2,16,7,20008,40,1,,,,,,,,,,,,,,,
99,5,1,0,8,5,20049,40,3,18,2,20009,40,1,,,,,,,,,,,,,,,
99,6,1,0,30,6,20011,40,2,20,3,20012,40,1,,,,,,,,,,,,,,,
99,7,1,0,40,7,20049,40,2,22,6,20050,40,1,,,,,,,,,,,,,,,
99,8,1,0,44,8,20007,40,2,24,1,20051,40,1,,,,,,,,,,,,,,,
99,9,1,0,10,9,20049,40,2,26,11,20008,40,2,,,,,,,,,,,,,,,
99,10,1,0,32,10,20007,40,2,28,9,20009,40,1,,,,,,,,,,,,,,,
99,11,1,0,50,11,20011,40,2,30,12,20010,40,1,,,,,,,,,,,,,,,
99,12,1,0,42,12,20049,40,2,32,4,20012,40,1,,,,,,,,,,,,,,,
99,13,1,0,52,1,20007,40,2,34,10,20050,40,1,,,,,,,,,,,,,,,
99,14,1,0,34,2,20011,40,2,36,5,20051,40,1,,,,,,,,,,,,,,,
99,15,1,0,12,3,20049,40,2,38,1,20008,40,1,,,,,,,,,,,,,,,
99,16,1,0,22,4,20007,40,2,,,,,,,,,,,,,,,,,,,,
99,17,1,0,46,5,20007,40,2,,,,,,,,,,,,,,,,,,,,
99,18,1,0,36,6,20011,40,2,,,,,,,,,,,,,,,,,,,,
99,19,1,0,24,7,20049,40,2,,,,,,,,,,,,,,,,,,,,
99,20,1,0,14,8,20007,40,2,,,,,,,,,,,,,,,,,,,,
99,21,1,0,38,9,20011,40,2,,,,,,,,,,,,,,,,,,,,
99,22,1,0,48,10,20049,40,2,,,,,,,,,,,,,,,,,,,,
99,23,1,0,16,11,20007,40,2,,,,,,,,,,,,,,,,,,,,
99,24,1,0,26,12,20049,40,3,,,,,,,,,,,,,,,,,,,,
100,1,1,0,14,1,20007,41,4,10,4,20008,41,2,,,,,,,,,,,,,,,
100,2,1,0,4,2,20007,41,4,15,7,20007,41,2,,,,,,,,,,,,,,,
100,3,1,0,7,3,20007,41,4,20,2,20009,41,2,,,,,,,,,,,,,,,
100,4,1,0,10,4,20007,41,4,25,1,20010,41,2,,,,,,,,,,,,,,,
100,5,1,0,21,5,20007,41,4,30,3,20009,41,2,,,,,,,,,,,,,,,
100,6,1,0,23,7,20007,41,4,90,2,30003,41,1,,,,,,,,,,,,,,,
100,7,1,0,25,8,20007,41,4,,,,,,,,,,,,,,,,,,,,
100,8,1,0,9,1,20007,41,4,,,,,,,,,,,,,,,,,,,,
100,9,1,0,19,2,20007,41,4,,,,,,,,,,,,,,,,,,,,
100,10,1,0,11,3,20007,41,4,,,,,,,,,,,,,,,,,,,,
100,11,1,0,15,4,20007,41,4,,,,,,,,,,,,,,,,,,,,
100,12,1,0,13,5,20007,41,4,,,,,,,,,,,,,,,,,,,,
100,13,1,0,27,7,20007,41,3,,,,,,,,,,,,,,,,,,,,
100,14,1,0,17,8,20007,41,3,,,,,,,,,,,,,,,,,,,,
100,15,50,0,1,2,30003,41,4,,,,,,,,,,,,,,,,,,,,
101,1,1,0,3,1,20001,41,3,30,1,20005,41,1,,,,,,,,,,,,,,,
